%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
0,103,0,,13.0400292602,-2.09961229077,-1.94101031392,-0.0273385919985,0.0652562588127,-0.238307582767,0.968609166831
0,104,0,,13.1271226342,-2.15068921597,-1.9479560951,-0.0274936356991,0.0649809768607,-0.239409176831,0.968351598693
0,105,0,,13.2184329325,-2.21509138321,-1.96617298595,-0.0275580914065,0.0651919717141,-0.240074655032,0.968170810567
0,106,0,,13.3428680419,-2.2677625623,-1.98548325418,-0.0274976448035,0.0651038558189,-0.241034503787,0.967939944145
0,107,0,,13.4530146908,-2.335772337,-1.99283931512,-0.0273100997474,0.0660597166737,-0.241975922311,0.967645557684
0,108,0,,13.542673107,-2.40801987383,-2.01900921672,-0.0270488509496,0.066013102336,-0.24269926846,0.967474906688
0,109,0,,13.652254787,-2.46381966284,-2.03888797964,-0.0270529259199,0.0662417053308,-0.243759294114,0.967192629318
0,110,0,,13.7600044507,-2.52774069554,-2.04982721706,-0.0274271042829,0.0666334763506,-0.244751647489,0.966904527258
0,111,0,,13.8737866084,-2.58446060723,-2.06015213238,-0.0267842246963,0.0663349713536,-0.245228917914,0.966822142228
0,112,0,,13.9892118973,-2.65690843072,-2.07992929471,-0.0262386906573,0.0661330093974,-0.24632670659,0.966571833751
0,113,0,,14.1007383634,-2.7128935285,-2.09537122398,-0.0265582161537,0.0667991054336,-0.247242569811,0.966283422367
0,114,0,,14.211680311,-2.78109665368,-2.12449564334,-0.0263451753133,0.066810949181,-0.248744262719,0.965902956084
0,115,0,,14.3306495936,-2.86631878083,-2.14277102511,-0.0269548693861,0.0673683671575,-0.249157230039,0.965740965706
0,116,0,,14.4315662626,-2.92116957916,-2.15395191817,-0.0265167665609,0.0675068392092,-0.250096119349,0.965500708875
0,117,0,,14.5397688847,-2.98919122672,-2.16959337602,-0.0258929020638,0.0688091932351,-0.251031910765,0.965182797364
0,118,0,,14.6342003639,-3.05394431786,-2.17903072777,-0.0257714694348,0.0691596956172,-0.251825789204,0.964954164589
0,119,0,,14.7116838006,-3.11664596378,-2.19309233607,-0.0257169315167,0.0692525371522,-0.252210594068,0.964848455339
0,120,0,,14.8219876663,-3.20146331796,-2.21392011791,-0.025682003159,0.0696226017973,-0.250375533792,0.965300585368
0,121,0,,14.9388056942,-3.24498622631,-2.23931765659,-0.0256958472811,0.0690694823469,-0.248571727348,0.965805998327
0,122,0,,15.0550541541,-3.31922181485,-2.26937675842,-0.0257623836668,0.0696907567203,-0.247280282431,0.966091072279
0,123,0,,15.1880014508,-3.37908340992,-2.28181837319,-0.0258108112309,0.0702712674405,-0.246231626596,0.966315547355
0,124,0,,15.2982603541,-3.43361796938,-2.30523467102,-0.0260152273412,0.0701049652151,-0.244880041774,0.96666554037
0,125,0,,15.3981840076,-3.48892072381,-2.32199957819,-0.0251257314172,0.0709631797403,-0.243893524196,0.96687583153
0,126,0,,15.5004897966,-3.53459768454,-2.33700592013,-0.0253684215559,0.0711809144202,-0.242059023879,0.96731440058
0,127,0,,15.6231483639,-3.59005846684,-2.36641001588,-0.0255381031711,0.0722924820162,-0.239441556342,0.967878785503
0,128,0,,15.7466937807,-3.64180080957,-2.37932444011,-0.0243551398338,0.0723496330897,-0.236415302504,0.968648626953
0,129,0,,15.8712725925,-3.7088267476,-2.39935181231,-0.0239584286721,0.0736342435249,-0.233857213202,0.969182539932
0,130,0,,15.977875374,-3.75777589267,-2.41369158448,-0.0251351432007,0.0740977158745,-0.23088922568,0.969828808885
0,131,0,,16.0912087922,-3.8218577787,-2.43109637154,-0.0241759965629,0.0739296443301,-0.227424802626,0.970684237036
0,132,0,,16.2325530752,-3.87635928146,-2.46202184196,-0.0238585090726,0.0734360915752,-0.225126906241,0.97126504523
0,133,0,,16.3460444096,-3.93375283648,-2.48606781147,-0.0246550444317,0.0732587670952,-0.222478472686,0.971868618188
0,134,0,,16.4604926202,-3.98370390866,-2.49965725265,-0.0239729090511,0.074085862991,-0.219621780749,0.972472548691
0,135,0,,16.5903650869,-4.04388339679,-2.52165853937,-0.0248649941682,0.0729727824764,-0.21685152796,0.973155753158
0,136,0,,16.7117892033,-4.11135396247,-2.53313056523,-0.0244787061638,0.0722888141027,-0.21552043987,0.973512229147
0,137,0,,16.8429764859,-4.16158186049,-2.56470143018,-0.0241806420716,0.071951500322,-0.214092493626,0.973859683077
0,138,0,,16.9812647705,-4.21468307797,-2.57858956466,-0.0250039039784,0.0712530886831,-0.213536230328,0.974012361562
0,139,0,,17.1267463168,-4.29463387721,-2.58635752433,-0.0249861704209,0.0704951587161,-0.213320188442,0.974115301742
0,140,0,,17.2475019371,-4.35314487717,-2.61882194393,-0.0243222902497,0.0702751734948,-0.213611437592,0.974084174965
0,141,0,,17.3848171572,-4.42115785184,-2.65093797703,-0.0241899654973,0.0690649704135,-0.215221116819,0.973819668268
0,142,0,,17.5080751981,-4.48320839754,-2.6532221556,-0.0252321665797,0.0691584517383,-0.215895755248,0.973637236957
0,143,0,,17.6436432545,-4.55429021379,-2.68832213852,-0.0240412159303,0.069828899907,-0.216939577992,0.973387468676
0,144,0,,17.7555147312,-4.61309982525,-2.70535060116,-0.0230528691133,0.0707854213092,-0.218041205098,0.973096101233
0,145,0,,17.8857176985,-4.68898118229,-2.72147243324,-0.02253578883,0.0723586893328,-0.218940159555,0.97279060688
0,146,0,,18.0131026356,-4.74589894511,-2.7385793767,-0.0225953808171,0.0736906027358,-0.219892618351,0.972474359677
0,147,0,,18.1205421268,-4.80602123287,-2.75972918507,-0.0225034268268,0.0750584323887,-0.220884068464,0.972147136912
0,148,0,,18.2323206495,-4.85131033306,-2.76353667109,-0.0215321469872,0.0748509497902,-0.221744758578,0.971989178955
0,149,0,,18.3661305332,-4.92418637038,-2.78163138683,-0.0215011419097,0.0748596266475,-0.222985110596,0.971705396531
0,150,0,,18.4770230467,-4.9748176722,-2.8090277247,-0.0212050466776,0.0733726487536,-0.223822814491,0.971632722856
0,151,0,,18.593729145,-5.03196970986,-2.83001512308,-0.0218480213272,0.0712222292933,-0.22477204308,0.971559358283
0,152,0,,18.6961030508,-5.08992404397,-2.83935533262,-0.0226566539914,0.0696417084391,-0.225705250262,0.971439060611
0,153,0,,18.8152767789,-5.16562679292,-2.86694592612,-0.0228306771453,0.0692935646376,-0.226834497962,0.971196824858
0,154,0,,18.9416360563,-5.23137450416,-2.88812096783,-0.0226263089444,0.0690133983,-0.227383107459,0.971093261969
0,155,0,,19.0548641841,-5.29639333117,-2.90114825831,-0.022099521314,0.0696309886644,-0.228035050647,0.970908415996
0,156,0,,19.1612361421,-5.34116108866,-2.92453569434,-0.0219657507701,0.0701507128686,-0.228940528887,0.970660917885
0,157,0,,19.2710714636,-5.39506108028,-2.95191332302,-0.0217547101701,0.0712748990296,-0.229440215343,0.97046576907
0,158,0,,19.3967464011,-5.46633274818,-2.97515113008,-0.0213969537411,0.071936910436,-0.230229905713,0.970237827444
0,159,0,,19.5208035904,-5.54814065253,-2.99416411454,-0.0212148102311,0.0736007784566,-0.231479931533,0.969819518537
0,160,0,,19.6147066965,-5.6037785883,-2.99735893782,-0.0215227889942,0.0743493299697,-0.23221718327,0.969579355433
0,161,0,,19.7459690393,-5.67720571564,-3.02668680178,-0.0211601650391,0.0756092870777,-0.233034401436,0.969293789762
0,162,0,,19.8439976398,-5.73341067213,-3.04164427851,-0.0214099809215,0.0753908970421,-0.234010060314,0.969070233281
0,163,0,,19.957848902,-5.79831143294,-3.06305193177,-0.0216620120824,0.0744277239898,-0.2350791832,0.968880306725
0,164,0,,20.0700175124,-5.8553670654,-3.07550387972,-0.0223776151029,0.0751321979644,-0.235615095079,0.968679473377
0,165,0,,20.1675141627,-5.91485589036,-3.10186738953,-0.0219867703794,0.0750627374558,-0.236303901703,0.968526010706
0,166,0,,20.2878371708,-5.98001758521,-3.10922078172,-0.0229188812162,0.0748435170276,-0.23745734471,0.96823921749
0,167,0,,20.4038352871,-6.04389037132,-3.12955348593,-0.0219389250542,0.0738041148466,-0.237988664225,0.968211253756
0,168,0,,20.5093488564,-6.11234049431,-3.13352971907,-0.0227085871607,0.0726619771791,-0.239195086356,0.967982576189
0,169,0,,20.6192452225,-6.17492845193,-3.15403764314,-0.0225546258004,0.0729447382568,-0.239937802482,0.967781072844
0,170,0,,20.7081216346,-6.23576822558,-3.16399276689,-0.0231658917339,0.0714775214277,-0.2411523283,0.96757421418
0,171,0,,20.8479684399,-6.30257862244,-3.17540362996,-0.0231948972318,0.0684280379831,-0.241785838898,0.967635886307
0,172,0,,21.0021373865,-6.37084749528,-3.17774961215,-0.0235090363159,0.0657845356785,-0.240877584626,0.968038072238
0,173,0,,21.1133543447,-6.43365980757,-3.19674018288,-0.025944969834,0.0633504137023,-0.239102535767,0.968578113016
0,174,0,,21.2124096469,-6.47506489609,-3.20600826005,-0.026482838185,0.0619368608815,-0.237990566858,0.968928776863
0,175,0,,21.2973212639,-6.52624704935,-3.22274395392,-0.0266849263319,0.0600265772069,-0.237168744331,0.969244918196
0,176,0,,21.3740477377,-6.57718711596,-3.2316014658,-0.026510605071,0.0569664187743,-0.237557310628,0.969339228092
0,177,0,,21.4642847786,-6.63170243218,-3.22685627936,-0.0265196431122,0.0558886809325,-0.238283026824,0.969223587724
0,178,0,,21.5750255902,-6.68397836913,-3.23159235822,-0.0275055288787,0.0546394166073,-0.2392123291,0.969038410818
0,179,0,,21.6630537985,-6.73602943179,-3.24108720118,-0.0277691415941,0.054304436213,-0.239669706651,0.968936703142
0,180,0,,21.7584186676,-6.79491251808,-3.25984960044,-0.0277177418801,0.0543557886285,-0.240304186776,0.968778133963
0,181,0,,21.8553095727,-6.85749697842,-3.29033962564,-0.0275804877439,0.0565550736707,-0.24081767983,0.968528618792
0,182,0,,21.9450443156,-6.91189276045,-3.31334715639,-0.0285459667499,0.0588143659015,-0.241502534155,0.968195498927
0,183,0,,22.0542451331,-6.96372424599,-3.32887580855,-0.0275159605836,0.0591212880451,-0.242126346744,0.968050813452
0,184,0,,22.1713448924,-7.02531048649,-3.34236132138,-0.0254884385356,0.0608873528105,-0.243069096799,0.967760550937
0,185,0,,22.2839796024,-7.08454457493,-3.37135979868,-0.0253023118535,0.0636992416599,-0.243386318567,0.967504676764
0,186,0,,22.3769413074,-7.15925864977,-3.3743140014,-0.0250831709105,0.0642611431644,-0.244222761274,0.967262416768
0,187,0,,22.4854617804,-7.21138916275,-3.38605855182,-0.0250094541334,0.0642348672619,-0.24494554643,0.967083289234
0,188,0,,22.5986705829,-7.27170224161,-3.40521057522,-0.0254888949793,0.0656380992354,-0.245501600167,0.966835518833
0,189,0,,22.7224302526,-7.3425329891,-3.4206431215,-0.0252624039508,0.0653585482238,-0.246022458867,0.966727997346
0,190,0,,22.8389170783,-7.40731332537,-3.4477088476,-0.0264398022815,0.0662907794832,-0.245170448594,0.966849481847
0,191,0,,22.9511706262,-7.46609860637,-3.46140385627,-0.0261407001472,0.0662968586103,-0.244248403404,0.967090537524
0,192,0,,23.0621374,-7.52286393326,-3.4708262653,-0.026227716491,0.0669705689859,-0.243645661962,0.967193797119
0,193,0,,23.1607232317,-7.58950957712,-3.49496306083,-0.0252262133435,0.0671473360786,-0.244203739881,0.967067426215
0,194,0,,23.2789015562,-7.65313418999,-3.52001200078,-0.0250098655097,0.0675402952793,-0.245042728987,0.966833427283
0,195,0,,23.3707287392,-7.71324524848,-3.52982766615,-0.025007395202,0.0687493997744,-0.245468578275,0.9666402264
0,196,0,,23.4831651187,-7.77670730283,-3.55889284348,-0.0250826646644,0.0699348623272,-0.246313906042,0.966338157507
